combo_id	pattern_id	title	family	platform	nav	shell	density	interaction	brief_lock
A0060	d-datagrid-app	Datagrid application	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-datagrid-app; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=error-boundary-ui,drag-drop-desktop,url-state,session-timeout; FEEL=Table is the product
A0061	d-dashboard-ops	Ops dashboard	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-DASH	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-dashboard-ops; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DASH; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=drag-drop-desktop,url-state,virtual-list,dialog-element; FEEL=KPI + one focus viz
A0062	d-document-editor	Document editor	desktop-structure	desktop-web	NAV-MENUBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-document-editor; NAV=NAV-MENUBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=drag-drop-desktop,autocomplete,roving-tabindex,prefers-contrast; FEEL=Canvas/document center
A0063	d-design-canvas	Design/tool canvas	desktop-structure	desktop-web	NAV-TOOLBAR	SH-DESK-TOOL-CANVAS	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-design-canvas; NAV=NAV-TOOLBAR; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-color-scheme,clipboard-api,prefers-contrast,scroll-padding; FEEL=Tools on demand
A0064	d-ide-lite	IDE-lite	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-IDE-LITE	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-ide-lite; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-IDE-LITE; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=aria-current,dialog-element,optimistic-ui,session-timeout; FEEL=Editor primary; panels optional
A0065	d-command-first	Command palette first	desktop-structure	desktop-web	NAV-COMMAND-PALETTE	SH-DESK-RAIL-MAIN	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-command-first; NAV=NAV-COMMAND-PALETTE; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=clipboard-api,hover-media,hotkeys,aria-expanded; FEEL=Keyboard jump primary
A0066	d-menubar-classic	Classic menubar	desktop-structure	desktop-web	NAV-MENUBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-menubar-classic; NAV=NAV-MENUBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=url-state,matchmedia,dialog-element,prefers-contrast; FEEL=File/Edit/View…
A0067	d-settings-dialog	Settings dialog/pages	desktop-structure	desktop-web	NAV-SIDE-TREE	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-settings-dialog; NAV=NAV-SIDE-TREE; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=scroll-padding,fine-pointer,skeleton-css,url-state; FEEL=Searchable settings
A0068	d-multi-workspace	Workspaces/projects switcher	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-multi-workspace; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=roving-tabindex,localstorage-prefs,skeleton-css,drag-drop-desktop; FEEL=Context switch clear
A0069	d-breadcrumb-admin	Admin with breadcrumbs	desktop-structure	desktop-web	NAV-BREADCRUMB	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-breadcrumb-admin; NAV=NAV-BREADCRUMB; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-color-scheme,csrf-safe,virtual-list,clipboard-api; FEEL=Deep trees oriented
A0070	d-wizard-desktop	Desktop wizard modal	desktop-structure	desktop-web	NAV-WIZARD	SH-DESK-RAIL-MAIN	D-COMFORTABLE	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-wizard-desktop; NAV=NAV-WIZARD; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-COMFORTABLE; IX=IX-KEYBOARD-SHORTCUTS; IMPL=roving-tabindex,fine-pointer,url-state,pointer-events; FEEL=Centered steps
A0071	d-split-compare	Compare split	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-TABLET-SPLIT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-split-compare; NAV=NAV-MASTER-DETAIL; SHELL=SH-TABLET-SPLIT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=overscroll,focus-trap,url-state,aria-expanded; FEEL=A|B decision
A0072	d-timeline-gantt	Timeline/Gantt	desktop-structure	desktop-web	NAV-TOOLBAR	SH-DESK-TOOL-CANVAS	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-timeline-gantt; NAV=NAV-TOOLBAR; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=dialog-element,container-queries,command-palette-js,debounce-search; FEEL=Time as structure
A0073	d-kanban-desktop	Kanban board	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-TOOL-CANVAS	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-kanban-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=command-palette-js,autocomplete,container-queries,hotkeys; FEEL=Columns + cards
A0074	d-calendar-desktop	Calendar app	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-TOOL-CANVAS	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-calendar-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-contrast,command-palette-js,will-change-sparing,grid-app-shell; FEEL=Time grid primary
A0075	d-map-desktop	Map ops desktop	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-TABLET-SPLIT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-map-desktop; NAV=NAV-MASTER-DETAIL; SHELL=SH-TABLET-SPLIT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=skeleton-css,roving-tabindex,debounce-search,aria-expanded; FEEL=Map + side list
A0076	d-chat-desktop	Desktop messaging	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-DESK-RAIL-MAIN-INSP	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-chat-desktop; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=command-palette-js,will-change-sparing,hover-media,aria-current; FEEL=List | thread | optional info
A0077	d-email-client	Email client	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-DESK-RAIL-MAIN-INSP	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-email-client; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=virtual-list,will-change-sparing,resize-observer,optimistic-ui; FEEL=Folders | list | reading
A0078	d-file-manager	File manager	desktop-structure	desktop-web	NAV-SIDE-TREE	SH-DESK-RAIL-MAIN-INSP	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-file-manager; NAV=NAV-SIDE-TREE; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-color-scheme,roving-tabindex,matchmedia,pointer-events; FEEL=Tree | files | preview
A0079	d-analytics-explore	Analytics explore	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-analytics-explore; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=live-region,dialog-element,autocomplete,container-queries; FEEL=Query builder + results
A0080	d-support-console	Support console	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-DESK-RAIL-MAIN-INSP	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-support-console; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=matchmedia,error-boundary-ui,focus-trap,grid-app-shell; FEEL=Ticket queue + workspace
A0081	d-compact-tables	Compact tables	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-PAGINATION	PLATFORM=desktop-web; PATTERN=d-compact-tables; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-PAGINATION; IMPL=command-palette-js,abort-controller,focus-trap,scroll-padding; FEEL=Short row height, dense data
A0082	d-comfortable-tables	Comfortable tables	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-PAGINATION	PLATFORM=desktop-web; PATTERN=d-comfortable-tables; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-PAGINATION; IMPL=container-queries,aria-current,autocomplete,optimistic-ui; FEEL=Readable rows
A0083	d-density-toggle	User density toggle	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-WINDOW-DENSITY	PLATFORM=desktop-web; PATTERN=d-density-toggle; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-WINDOW-DENSITY; IMPL=command-palette-js,skeleton-css,live-region,content-visibility; FEEL=Comfortable/Compact persist
A0084	d-keyboard-nav	Full keyboard nav	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-keyboard-nav; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=focus-visible,csrf-safe,intersection-infinite,pointer-events; FEEL=Tab order, roving tabindex lists
A0085	d-shortcuts-help	? shortcuts cheatsheet	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-shortcuts-help; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=abort-controller,focus-visible,skeleton-css,autocomplete; FEEL=Discoverable shortcuts
A0086	d-focus-trap-modal	Modal focus trap	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-focus-trap-modal; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=roving-tabindex,optimistic-ui,live-region,localstorage-prefs; FEEL=Esc closes; restore focus
A0087	d-skip-to-main	Skip to main	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-skip-to-main; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=url-state,abort-controller,resize-observer,hotkeys; FEEL=Landmarks + skip link
A0088	d-typeahead	Typeahead find	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-SEARCH-FIRST	PLATFORM=desktop-web; PATTERN=d-typeahead; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-SEARCH-FIRST; IMPL=focus-trap,clipboard-api,pointer-events,hover-media; FEEL=Jump in lists
A0089	d-bulk-actions	Bulk action bar	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-MULTISELECT	PLATFORM=desktop-web; PATTERN=d-bulk-actions; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-MULTISELECT; IMPL=virtual-list,focus-trap,debounce-search,pointer-events; FEEL=Appears on selection
A0090	d-column-custom	Column customization	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-INLINE-EDIT	PLATFORM=desktop-web; PATTERN=d-column-custom; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-INLINE-EDIT; IMPL=prefers-color-scheme,hover-media,hotkeys,overscroll; FEEL=Show/hide/reorder columns
A0091	d-resize-panes	Resizable panes	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN-INSP	D-DEFAULT	IX-SPLIT-RESIZE	PLATFORM=desktop-web; PATTERN=d-resize-panes; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-DEFAULT; IX=IX-SPLIT-RESIZE; IMPL=grid-app-shell,localstorage-prefs,hover-media,command-palette-js; FEEL=Min width; persist
A0092	d-multi-window	Multi-window ready	desktop-density-keyboard	desktop-web	NAV-MENUBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-multi-window; NAV=NAV-MENUBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=focus-visible,csrf-safe,content-visibility,hover-media; FEEL=Deep links open surfaces
A0093	d-progressive-more	More/Fewer options	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-FILTER-CHIPS	PLATFORM=desktop-web; PATTERN=d-progressive-more; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-FILTER-CHIPS; IMPL=popover-api,optimistic-ui,prefers-reduced-motion,content-visibility; FEEL=Hide rare advanced
A0094	d-context-menu	Context menu + menu bar	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-context-menu; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=popover-api,skeleton-css,matchmedia,focus-trap; FEEL=Right-click not only path
A0095	d-undo-stack	Document undo	desktop-density-keyboard	desktop-web	NAV-MENUBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-UNDO-TOAST	PLATFORM=desktop-web; PATTERN=d-undo-stack; NAV=NAV-MENUBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-UNDO-TOAST; IMPL=url-state,abort-controller,aria-expanded,live-region; FEEL=⌘Z meaningful
A0096	d-autosave-status	Autosave status	desktop-density-keyboard	desktop-web	NAV-MENUBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-AUTOSAVE	PLATFORM=desktop-web; PATTERN=d-autosave-status; NAV=NAV-MENUBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-AUTOSAVE; IMPL=prefers-contrast,session-timeout,prefers-reduced-motion,clipboard-api; FEEL=Saving/saved/error in chrome
A0097	d-window-1024	Functional at 1024×768	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-SPLIT-RESIZE	PLATFORM=desktop-web; PATTERN=d-window-1024; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-SPLIT-RESIZE; IMPL=roving-tabindex,focus-trap,dialog-element,container-queries; FEEL=No dead layouts at laptop
A0098	d-large-display	Large display use	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-SPLIT-RESIZE	PLATFORM=desktop-web; PATTERN=d-large-display; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-SPLIT-RESIZE; IMPL=pointer-events,grid-app-shell,aria-expanded,resize-observer; FEEL=Don't stretch uselessly
A0099	d-tooltip-labels	Icon buttons labelled	desktop-density-keyboard	desktop-web	NAV-TOOLBAR	SH-DESK-TOOL-CANVAS	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-tooltip-labels; NAV=NAV-TOOLBAR; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=content-visibility,clipboard-api,abort-controller,live-region; FEEL=Tooltip + aria-label
A0100	d-high-contrast	OS high contrast aware	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=desktop-web; PATTERN=d-high-contrast; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=will-change-sparing,autocomplete,localstorage-prefs,popover-api; FEEL=Borders not colour-only
A0101	x-state-matrix	Full state matrix	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-SKELETON-LOAD	PLATFORM=responsive-app; PATTERN=x-state-matrix; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-SKELETON-LOAD; IMPL=install-pwa,hotkeys,optimistic-ui,resize-observer; FEEL=default loading empty error success
A0102	x-responsive-collapse	Responsive collapse	cross-platform-app	responsive-app	NAV-MASTER-DETAIL	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-responsive-collapse; NAV=NAV-MASTER-DETAIL; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=will-change-sparing,type-date,popover-api,hotkeys; FEEL=Split→stack at breakpoint
A0103	x-breakpoint-nav-swap	Nav swap by breakpoint	cross-platform-app	responsive-app	NAV-BOTTOM-TABS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-breakpoint-nav-swap; NAV=NAV-BOTTOM-TABS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=command-palette-js,roving-tabindex,type-date,focus-visible; FEEL=Rail↔tabs
A0104	x-shared-tokens	Shared design tokens	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=responsive-app; PATTERN=x-shared-tokens; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=service-worker-offline,vibrate-careful,prefers-reduced-motion,file-capture; FEEL=Colour type space cross surface
A0105	x-semantic-status	Semantic status colours	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-semantic-status; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=service-worker-offline,inputmode,type-date,install-pwa; FEEL=+ icon/text not colour only
A0106	x-form-validation	Inline validation	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-FORM-SECTIONED	PLATFORM=responsive-app; PATTERN=x-form-validation; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-FORM-SECTIONED; IMPL=dialog-element,pointer-events,min-touch,viewport-meta; FEEL=On blur/submit plain language
A0107	x-destructive-confirm	Destructive confirm	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-UNDO-TOAST	PLATFORM=responsive-app; PATTERN=x-destructive-confirm; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-UNDO-TOAST; IMPL=overscroll,network-information,inputmode,csrf-safe; FEEL=Typed confirm or undo
A0108	x-toast-queue	Toast/queue discipline	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-UNDO-TOAST	PLATFORM=responsive-app; PATTERN=x-toast-queue; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-UNDO-TOAST; IMPL=inputmode,push-web,service-worker-offline,live-region; FEEL=Don't stack spam
A0109	x-permissioned-ui	Permissioned UI	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-permissioned-ui; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=command-palette-js,container-queries,install-pwa,vibrate-careful; FEEL=Hide vs disable with reason
A0110	x-empty-permission	Empty by permission	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-empty-permission; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=skeleton-css,vibrate-careful,drag-drop-desktop,csrf-safe; FEEL=Explain access gap
A0111	x-search-global	Global search	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-SEARCH-FIRST	PLATFORM=responsive-app; PATTERN=x-search-global; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-SEARCH-FIRST; IMPL=coarse-pointer,abort-controller,url-state,bottom-nav-fixed; FEEL=Entities + actions
A0112	x-notifications-inbox	In-app notification inbox	cross-platform-app	responsive-app	NAV-STACK-PUSH	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-notifications-inbox; NAV=NAV-STACK-PUSH; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=file-capture,roving-tabindex,type-date,sticky-footer-cta; FEEL=Read state + deep link
A0113	x-help-inline	Inline help	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-help-inline; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=localstorage-prefs,service-worker-offline,overscroll,push-web; FEEL=Contextual, not only docs site
A0114	x-localization-ready	Localization ready	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=responsive-app; PATTERN=x-localization-ready; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=skeleton-css,command-palette-js,aria-current,focus-visible; FEEL=No truncated critical labels
A0115	x-rtl-ready	RTL-ready layout	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=responsive-app; PATTERN=x-rtl-ready; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=viewport-meta,pointer-events,tap-highlight,live-region; FEEL=Logical properties
A0116	x-theming-light-dark	Light/dark tokens	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=responsive-app; PATTERN=x-theming-light-dark; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=prefers-reduced-motion,type-date,roving-tabindex,autocomplete; FEEL=Semantic surfaces
A0117	x-performance-perceived	Perceived performance	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-OPTIMISTIC	PLATFORM=responsive-app; PATTERN=x-performance-perceived; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-OPTIMISTIC; IMPL=dialog-element,install-pwa,virtual-list,dvh-units; FEEL=Skeleton, optimistic, stale-while-revalidate
